imagen,tipo,clase_real,clase_pred,conf,iou,critico
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.624,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.621,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.601,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.597,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.583,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.57,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.569,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.547,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.541,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.532,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.518,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.518,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.506,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.469,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.457,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.455,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.443,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.432,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.406,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.387,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.362,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.339,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.336,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.333,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.304,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.301,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.293,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.291,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.29,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,palet_bueno,0.278,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.277,0.0,False
20250620_2204_Paquetes-con-Dimensiones-Irreales_remix_01jy7ezavveerb1edetmshfkk8_png.rf.8fe537bbdafd92605eb6fd6a196167b6.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.261,0.0,False
20250622_0900_Embalaje-Extravagante-Irregular_remix_01jyb6w5nhf69rh51kyv61691p_png.rf.44cf35ec1f98b86d99f00504b7cf0d9a.jpg,CONFUSION,palet_roto,palet_bueno,0.861,0.809,True
20250622_0908_Empaque-Irregular_remix_01jyb7bbraetka8xx91e0ndj0c_png.rf.07d7c3e2fcb120a00aa7da9634b865d7.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.523,0.979,False
20250622_0908_Empaque-Irregular_remix_01jyb7bbraetka8xx91e0ndj0c_png.rf.07d7c3e2fcb120a00aa7da9634b865d7.jpg,CONFUSION,palet_roto,palet_bueno,0.87,0.915,True
20250622_0908_Empaque-Irregular_remix_01jyb7bbraetka8xx91e0ndj0c_png.rf.07d7c3e2fcb120a00aa7da9634b865d7.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.658,0.0,False
20250622_0916_Empaque-Profesional-Creativo_remix_01jyb7t67dfkd8nwwwv15vvhjv_png.rf.675ec0ae8b99e2dafee7f352f6583190.jpg,CONFUSION,palet_roto,palet_bueno,0.894,0.891,True
20250622_0916_Empaque-Profesional-Creativo_remix_01jyb7t67dfkd8nwwwv15vvhjv_png.rf.675ec0ae8b99e2dafee7f352f6583190.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.332,0.0,False
20250622_0930_Embalaje-Logistico-Optimo_remix_01jyb8mk02e0kakyv8t0nj4dyc_png.rf.1b50c2a80e5bdd933da7f49cb361f8ec.jpg,FANTASMA,-,palet_roto,0.598,0.0,False
20250622_1259_Mas-empaquetamiento_remix_01jybmj6ajf3394ctetybj9fmr_png.rf.76a9233c536d8d105a0a4938ec5b8db2.jpg,FANTASMA,-,palet_bueno,0.305,0.0,False
20250622_1303_Paquetes-Sobresalientes_remix_01jybmskq7fm2s1g0yat0kgbq8_png.rf.623086b1b4ef7d4b2ff2ea4167e81a8b.jpg,FANTASMA,-,palet_bueno,0.297,0.0,False
20250622_1328_Paquete-Logistico-Destacado_remix_01jybp77mcfjwbx28gnfa9ek75_png.rf.08926f8338679afe70395fa76811cd6b.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.91,0.97,False
20250622_1330_Creatividad-en-Almacen_remix_01jybpbseee509tc9bfvc8n2et_png.rf.04d5a7bcad3b8bac229ebbf71b834ea6.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.62,0.0,False
20250622_1344_Cajas-Apiladas-en-Almacen_remix_01jybq5zh6ffrtnc056rvycbza_png.rf.320ed4ea41005f5fc6982cfb880af622.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.904,0.899,False
20250624_1947_Desorden-Logistico-Extremo_simple_compose_01jyhgqfe7f6xsymxg2zp11kt2_png.rf.50793c8d473cf993a5ce2ef610ceb276.jpg,CONFUSION,palet_roto,palet_bueno,0.883,0.948,True
20250624_1947_Desorden-Logistico-Extremo_simple_compose_01jyhgqfe7f6xsymxg2zp11kt2_png.rf.50793c8d473cf993a5ce2ef610ceb276.jpg,CONFUSION,palet_roto,palet_bueno,0.429,0.863,True
20250624_1947_Desorden-Logistico-Extremo_simple_compose_01jyhgqfe7f6xsymxg2zp11kt2_png.rf.50793c8d473cf993a5ce2ef610ceb276.jpg,FANTASMA,-,palet_bueno,0.808,0.0,False
20250624_1947_Desorden-Logistico-Extremo_simple_compose_01jyhgqfe7f6xsymxg2zp11kt2_png.rf.50793c8d473cf993a5ce2ef610ceb276.jpg,FANTASMA,-,palet_bueno,0.758,0.0,False
20250624_1956_Palets-y-Embalajes_remix_01jyhh5wcmevxagedf51fk03cs_png.rf.57a46cbdd17d1d8039a0840bb316ac1b.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_correct_dim_incorrect,0.566,0.913,False
20250624_1956_Palets-y-Embalajes_remix_01jyhh5wcmevxagedf51fk03cs_png.rf.57a46cbdd17d1d8039a0840bb316ac1b.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.816,0.0,False
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13edfvhshm2tyq76xb57_png.rf.6e10bbc2f9f48ff62717eca437e70e37.jpg,CONFUSION,palet_bueno,palet_roto,0.462,0.714,False
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13edfvhshm2tyq76xb57_png.rf.6e10bbc2f9f48ff62717eca437e70e37.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13edfvhshm2tyq76xb57_png.rf.6e10bbc2f9f48ff62717eca437e70e37.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13edfvhshm2tyq76xb57_png.rf.6e10bbc2f9f48ff62717eca437e70e37.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13edfvhshm2tyq76xb57_png.rf.6e10bbc2f9f48ff62717eca437e70e37.jpg,FANTASMA,-,palet_bueno,0.348,0.0,False
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13eefrzr6ahrgc26e7sf_png.rf.387bfcf7577f970f1d71a664d1b454dd.jpg,CONFUSION,palet_roto,palet_bueno,0.888,0.916,True
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13eefrzr6ahrgc26e7sf_png.rf.387bfcf7577f970f1d71a664d1b454dd.jpg,CONFUSION,palet_roto,palet_bueno,0.74,0.878,True
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13eefrzr6ahrgc26e7sf_png.rf.387bfcf7577f970f1d71a664d1b454dd.jpg,CONFUSION,palet_roto,palet_bueno,0.871,0.833,True
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13eefrzr6ahrgc26e7sf_png.rf.387bfcf7577f970f1d71a664d1b454dd.jpg,CONFUSION,palet_roto,palet_bueno,0.777,0.734,True
20250624_2322_Palets-Mal-Empacados_simple_compose_01jyhx13eefrzr6ahrgc26e7sf_png.rf.387bfcf7577f970f1d71a664d1b454dd.jpg,CONFUSION,palet_roto,palet_bueno,0.578,0.724,True
20250625_0110_Cajas-Variadas-Embaladas_remix_01jyj3552jezav2ry2v2dbk3t1_png.rf.01170145cb52b8080759525eb737be6e.jpg,CONFUSION,paquete_emb_correct_dim_correct,paquete_emb_incorrect_dim_correct,0.893,0.979,False
20250625_0110_Cajas-Variadas-Embaladas_remix_01jyj3552jezav2ry2v2dbk3t1_png.rf.01170145cb52b8080759525eb737be6e.jpg,CONFUSION,paquete_emb_correct_dim_correct,paquete_emb_incorrect_dim_correct,0.9,0.966,False
20250625_0110_Cajas-Variadas-Embaladas_remix_01jyj3552jezav2ry2v2dbk3t1_png.rf.01170145cb52b8080759525eb737be6e.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
20250625_0124_Paquetes-Mal-Empaquetados_remix_01jyj3yy6dfnks2rtvx6wxmdn9_png.rf.314920a2fd3cbffd49530ded532d5c0b.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.566,0.0,False
20250625_0124_Paquetes-Mal-Empaquetados_remix_01jyj3yy6eey3sar77s2qw15dg_png.rf.0c76773a6b61b42859ad6249058866b9.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.446,0.954,False
20250625_0124_Paquetes-Mal-Empaquetados_remix_01jyj3yy6eey3sar77s2qw15dg_png.rf.0c76773a6b61b42859ad6249058866b9.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.771,0.0,False
20250625_0203_Alturas-Variables-de-Cajas_remix_01jyj65g7yeb08q2exbdpvd9eb_png.rf.5d5ac7a36d9c27cf7e261f1bcd7a1a82.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
20250625_0206_Paquetes-Gigantescos-Incorrectos_remix_01jyj6chxee8rb0rak788khc3j_png.rf.10d26f2d8fb9df208a2ed1a45a69d2f3.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_correct,0.936,0.972,False
20250625_0206_Paquetes-Gigantescos-Incorrectos_remix_01jyj6chxee8rb0rak788khc3j_png.rf.10d26f2d8fb9df208a2ed1a45a69d2f3.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_incorrect_dim_incorrect,0.892,0.891,False
20250625_0206_Paquetes-Gigantescos-Incorrectos_remix_01jyj6chxee8rb0rak788khc3j_png.rf.10d26f2d8fb9df208a2ed1a45a69d2f3.jpg,FANTASMA,-,palet_bueno,0.544,0.0,False
20250625_0206_Paquetes-Gigantescos-Incorrectos_remix_01jyj6chxee8rb0rak788khc3j_png.rf.10d26f2d8fb9df208a2ed1a45a69d2f3.jpg,FANTASMA,-,palet_bueno,0.408,0.0,False
20250625_0206_Paquetes-Gigantescos-Incorrectos_remix_01jyj6chxee8rb0rak788khc3j_png.rf.10d26f2d8fb9df208a2ed1a45a69d2f3.jpg,FANTASMA,-,palet_bueno,0.311,0.0,False
20250625_1307_Palets-Ordenados-en-Almacen_remix_01jykc6w44e24sm7916r9g2ar4_png.rf.0532c9c70894de2c939256d258473a3e.jpg,CONFUSION,palet_bueno,palet_roto,0.658,0.822,False
20250625_1307_Palets-Ordenados-en-Almacen_remix_01jykc6w44e24sm7916r9g2ar4_png.rf.0532c9c70894de2c939256d258473a3e.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
20250625_1307_Palets-Ordenados-en-Almacen_remix_01jykc6w44e24sm7916r9g2ar4_png.rf.0532c9c70894de2c939256d258473a3e.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
20250625_1307_Palets-Ordenados-en-Almacen_remix_01jykc6w44e24sm7916r9g2ar4_png.rf.0532c9c70894de2c939256d258473a3e.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.923,0.0,False
20250625_1307_Palets-Ordenados-en-Almacen_remix_01jykc6w44e24sm7916r9g2ar4_png.rf.0532c9c70894de2c939256d258473a3e.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.773,0.0,False
20250625_1307_Palets-Ordenados-en-Almacen_remix_01jykc6w44e24sm7916r9g2ar4_png.rf.0532c9c70894de2c939256d258473a3e.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.267,0.0,False
20250625_1312_Palets-Rotos-Exagerados_remix_01jykcfyq0fh0v3f30ksvsr0j7_png.rf.004547fbad0409dc1e2933b75dde6544.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
20250625_1312_Palets-Rotos-Exagerados_remix_01jykcfyq0fh0v3f30ksvsr0j7_png.rf.004547fbad0409dc1e2933b75dde6544.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.883,0.0,False
20250625_1312_Palets-Rotos-Exagerados_remix_01jykcfyq0fh0v3f30ksvsr0j7_png.rf.004547fbad0409dc1e2933b75dde6544.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.841,0.0,False
20250625_1312_Palets-Rotos-Exagerados_remix_01jykcfyq0fh0v3f30ksvsr0j7_png.rf.004547fbad0409dc1e2933b75dde6544.jpg,FANTASMA,-,palet_roto,0.38,0.0,False
20250625_2212_Almacenaje-de-Cajas-Variadas_remix_01jymbc7fje5qrnfw6aqzdxskp_png.rf.005984c52411baf636842a3564c51f37.jpg,NO_DETECTADO,paquete_emb_correct_dim_correct,-,,0.0,False
20250625_2212_Almacenaje-de-Cajas-Variadas_remix_01jymbc7fje5qrnfw6aqzdxskp_png.rf.005984c52411baf636842a3564c51f37.jpg,NO_DETECTADO,paquete_emb_correct_dim_correct,-,,0.0,False
20250625_2212_Almacenaje-de-Cajas-Variadas_remix_01jymbc7fje5qrnfw6aqzdxskp_png.rf.005984c52411baf636842a3564c51f37.jpg,NO_DETECTADO,paquete_emb_correct_dim_correct,-,,0.0,False
20250625_2212_Almacenaje-de-Cajas-Variadas_remix_01jymbc7fje5qrnfw6aqzdxskp_png.rf.005984c52411baf636842a3564c51f37.jpg,NO_DETECTADO,paquete_emb_correct_dim_correct,-,,0.0,False
ChatGPT-Image-15-jun-2025-16_56_36_png.rf.464b2b5de850e10f56a86cc00485375b.jpg,CONFUSION,palet_roto,palet_bueno,0.436,0.923,True
ChatGPT-Image-15-jun-2025-16_56_36_png.rf.464b2b5de850e10f56a86cc00485375b.jpg,CONFUSION,palet_bueno,palet_roto,0.719,0.848,False
ChatGPT-Image-15-jun-2025-16_56_36_png.rf.464b2b5de850e10f56a86cc00485375b.jpg,FANTASMA,-,palet_roto,0.72,0.0,False
ChatGPT-Image-15-jun-2025-16_56_36_png.rf.464b2b5de850e10f56a86cc00485375b.jpg,FANTASMA,-,palet_bueno,0.57,0.0,False
ChatGPT-Image-15-jun-2025-16_56_36_png.rf.464b2b5de850e10f56a86cc00485375b.jpg,FANTASMA,-,palet_bueno,0.523,0.0,False
ChatGPT-Image-15-jun-2025-17_51_10_png.rf.21c14559a3bf2a4a2d5c3ba8ded74ba6.jpg,CONFUSION,palet_roto,palet_bueno,0.837,0.849,True
ChatGPT-Image-15-jun-2025-17_51_10_png.rf.21c14559a3bf2a4a2d5c3ba8ded74ba6.jpg,FANTASMA,-,palet_bueno,0.427,0.0,False
ChatGPT-Image-15-jun-2025-19_35_41_png.rf.5fa59458568ae369e63858747d25e4a2.jpg,CONFUSION,palet_roto,palet_bueno,0.926,0.883,True
ChatGPT-Image-15-jun-2025-19_35_41_png.rf.5fa59458568ae369e63858747d25e4a2.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.426,0.0,False
ChatGPT-Image-15-jun-2025-19_35_41_png.rf.5fa59458568ae369e63858747d25e4a2.jpg,FANTASMA,-,palet_bueno,0.336,0.0,False
ChatGPT-Image-15-jun-2025-19_35_41_png.rf.5fa59458568ae369e63858747d25e4a2.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.311,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,CONFUSION,palet_roto,palet_bueno,0.724,0.886,True
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,CONFUSION,palet_roto,palet_bueno,0.558,0.692,True
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.763,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.668,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.578,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.556,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.516,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,palet_bueno,0.384,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.357,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.343,0.0,False
ChatGPT-Image-15-jun-2025-20_04_20_png.rf.01dec34f0d3ac0df9edd95b0eb748168.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.299,0.0,False
ChatGPT-Image-15-jun-2025-20_42_32_png.rf.10ffeefb0d3ffb74ef0dbb0ed57bdf46.jpg,CONFUSION,palet_roto,palet_bueno,0.881,0.846,True
ChatGPT-Image-15-jun-2025-20_42_32_png.rf.10ffeefb0d3ffb74ef0dbb0ed57bdf46.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-15-jun-2025-20_42_32_png.rf.10ffeefb0d3ffb74ef0dbb0ed57bdf46.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.612,0.0,False
ChatGPT-Image-15-jun-2025-20_42_32_png.rf.10ffeefb0d3ffb74ef0dbb0ed57bdf46.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.424,0.0,False
ChatGPT-Image-15-jun-2025-20_54_45_png.rf.3a5098b0bcb11fe10e8bb11242573692.jpg,CONFUSION,palet_roto,palet_bueno,0.813,0.873,True
ChatGPT-Image-15-jun-2025-20_54_45_png.rf.3a5098b0bcb11fe10e8bb11242573692.jpg,CONFUSION,palet_roto,palet_bueno,0.815,0.852,True
ChatGPT-Image-15-jun-2025-20_54_45_png.rf.3a5098b0bcb11fe10e8bb11242573692.jpg,FANTASMA,-,palet_bueno,0.621,0.0,False
ChatGPT-Image-15-jun-2025-20_57_16_png.rf.1ab94a80a89056f0b4004077f4b1442c.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.909,0.0,False
ChatGPT-Image-15-jun-2025-20_57_16_png.rf.1ab94a80a89056f0b4004077f4b1442c.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.673,0.0,False
ChatGPT-Image-15-jun-2025-21_37_39_png.rf.a0f593f01cbcc4981618ac8aace6dbf9.jpg,FANTASMA,-,palet_bueno,0.758,0.0,False
ChatGPT-Image-15-jun-2025-21_37_39_png.rf.a0f593f01cbcc4981618ac8aace6dbf9.jpg,FANTASMA,-,palet_bueno,0.75,0.0,False
ChatGPT-Image-15-jun-2025-22_46_54_png.rf.140669d534ad357efc5501e621172d3c.jpg,CONFUSION,palet_bueno,palet_roto,0.579,0.848,False
ChatGPT-Image-15-jun-2025-22_46_54_png.rf.140669d534ad357efc5501e621172d3c.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-15-jun-2025-22_46_54_png.rf.140669d534ad357efc5501e621172d3c.jpg,NO_DETECTADO,palet_bueno,-,,0.0,False
ChatGPT-Image-15-jun-2025-23_14_43_png.rf.1a366e5a82366b5784ac10f1cbcdc795.jpg,FANTASMA,-,palet_bueno,0.495,0.0,False
ChatGPT-Image-15-jun-2025-23_21_43_png.rf.269c7121df0f7ed96aaa8369c06e7c7f.jpg,CONFUSION,palet_roto,palet_bueno,0.702,0.938,True
ChatGPT-Image-15-jun-2025-23_21_43_png.rf.269c7121df0f7ed96aaa8369c06e7c7f.jpg,CONFUSION,palet_roto,palet_bueno,0.875,0.912,True
ChatGPT-Image-15-jun-2025-23_21_43_png.rf.269c7121df0f7ed96aaa8369c06e7c7f.jpg,CONFUSION,palet_roto,palet_bueno,0.729,0.911,True
ChatGPT-Image-16-jun-2025-21_57_05_png.rf.17f2f4e38d51bd46a3e3370bbac24696.jpg,CONFUSION,paquete_emb_correct_dim_correct,paquete_emb_correct_dim_incorrect,0.618,0.941,False
ChatGPT-Image-16-jun-2025-21_57_05_png.rf.17f2f4e38d51bd46a3e3370bbac24696.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.491,0.0,False
ChatGPT-Image-16-jun-2025-22_22_22_png.rf.1a640981e0071a2e8bafd0df673baa38.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.921,0.977,False
ChatGPT-Image-16-jun-2025-22_22_22_png.rf.1a640981e0071a2e8bafd0df673baa38.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.924,0.94,False
ChatGPT-Image-16-jun-2025-22_22_22_png.rf.1a640981e0071a2e8bafd0df673baa38.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.924,0.893,False
ChatGPT-Image-17-jun-2025-01_35_47_png.rf.50d7184b70ef7ff502938e91ec74f52b.jpg,NO_DETECTADO,palet_roto,-,,0.0,True
ChatGPT-Image-17-jun-2025-01_35_47_png.rf.50d7184b70ef7ff502938e91ec74f52b.jpg,FANTASMA,-,palet_bueno,0.323,0.0,False
